"name","area pred","max exg  pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr ped","mean exgr pred","min exgr pred","Gen ","Frame","","area gt","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt"
"video0030_frame0003_R128x128.png","1216","138","-0.4862060546875","-97","82","20.466796875","0","138","-20.953002929688","-149","30","3","","1216","138","-0.4862060546875","-97","82","20.466796875","0","138","-20.953002929688","-149"
"video0030_frame0004_R128x128.png","1931","177","9.8759155273438","-81","85","19.16943359375","0","177","-9.2935180664062","-150","30","4","","1931","177","9.8759155273438","-81","85","19.16943359375","0","177","-9.2935180664062","-150"
"video0030_frame0005_R128x128.png","1958","164","12.059204101562","-78","92","16.449462890625","0","164","-4.3902587890625","-147","30","5","","1958","164","12.059204101562","-78","92","16.449462890625","0","164","-4.3902587890625","-147"
"video0030_frame0006_R128x128.png","1062","144","4.7095336914062","-67","94","20.098449707031","0","144","-15.388916015625","-152","30","6","","1062","144","4.7095336914062","-67","94","20.098449707031","0","144","-15.388916015625","-152"
"video0030_frame0007_R128x128.png","2765","145","12.872619628906","-75","96","17.049194335938","0","145","-4.1765747070312","-140","30","7","","2828","146","13.179809570312","-73","90","19.947631835938","0","146","-6.767822265625","-155"
"video0030_frame0008_R128x128.png","1551","137","4.7103271484375","-68","82","16.410461425781","0","137","-11.700134277344","-117","30","8","","1533","159","7.5549926757812","-66","84","13.297546386719","0","159","-5.7425537109375","-139"
"video0030_frame0009_R128x128.png","1450","150","4.3390502929688","-65","84","18.546936035156","0","150","-14.207885742188","-130","30","9","","1429","166","8.34326171875","-71","93","14.590148925781","0","166","-6.2468872070312","-152"
"video0030_frame0010_R128x128.png","1578","135","4.1864624023438","-64","81","19.257934570312","0","135","-15.071472167969","-117","30","10","","1463","158","6.1719970703125","-91","82","13.735107421875","0","158","-7.5631103515625","-166"
"video0030_frame0011_R128x128.png","1784","152","7.666015625","-64","83","15.498474121094","0","152","-7.8324584960938","-121","30","11","","1804","160","10.203369140625","-71","83","14.747192382812","0","160","-4.5438232421875","-124"
"video0030_frame0012_R128x128.png","1710","137","4.6572875976562","-64","97","22.67041015625","0","137","-18.013122558594","-143","30","12","","1745","166","9.818115234375","-72","88","17.831665039062","0","166","-8.0135498046875","-136"
"video0031_frame0001_R128x128.png","2413","168","15.669128417969","-71","86","17.316162109375","0","168","-1.6470336914062","-145","31","1","","2413","168","15.669128417969","-71","86","17.316162109375","0","168","-1.6470336914062","-145"
"video0031_frame0002_R128x128.png","736","154","-0.16326904296875","-79","77","16.580627441406","0","154","-16.743896484375","-133","31","2","","736","154","-0.16326904296875","-79","77","16.580627441406","0","154","-16.743896484375","-133"
"video0031_frame0003_R128x128.png","1867","170","10.033203125","-104","81","20.872863769531","0","170","-10.839660644531","-166","31","3","","1867","170","10.033203125","-104","81","20.872863769531","0","170","-10.839660644531","-166"
"video0031_frame0004_R128x128.png","1856","183","12.491149902344","-77","87","18.400695800781","0","183","-5.9095458984375","-133","31","4","","1856","183","12.491149902344","-77","87","18.400695800781","0","183","-5.9095458984375","-133"
"video0031_frame0005_R128x128.png","1081","177","5.0435180664062","-84","86","17.343078613281","0","177","-12.299560546875","-145","31","5","","1081","177","5.0435180664062","-84","86","17.343078613281","0","177","-12.299560546875","-145"
"video0031_frame0006_R128x128.png","1660","145","6.9857177734375","-70","81","19.36767578125","0","145","-12.381958007812","-132","31","6","","1660","145","6.9857177734375","-70","81","19.36767578125","0","145","-12.381958007812","-132"
"video0031_frame0007_R128x128.png","2928","164","17.449035644531","-62","105","15.458251953125","0","164","1.9907836914062","-137","31","7","","2970","166","18.028442382812","-72","87","16.554870605469","0","166","1.4735717773438","-130"
"video0031_frame0008_R128x128.png","1597","125","5.0595703125","-65","87","20.434692382812","0","125","-15.375122070312","-137","31","8","","1537","175","6.23193359375","-81","92","19.006530761719","0","175","-12.774597167969","-143"
"video0031_frame0009_R128x128.png","1400","147","4.6351928710938","-58","81","17.408447265625","0","147","-12.773254394531","-116","31","9","","1485","140","2.1239624023438","-92","84","19.973754882812","0","140","-17.849792480469","-152"
"video0031_frame0010_R128x128.png","2090","138","7.85302734375","-67","85","16.178100585938","0","138","-8.3250732421875","-134","31","10","","2176","168","11.786987304688","-67","85","18.775207519531","0","168","-6.9882202148438","-136"
"video0031_frame0011_R128x128.png","2181","138","7.5894165039062","-101","97","16.430480957031","0","138","-8.841064453125","-179","31","11","","2290","148","13.893249511719","-67","87","18.198364257812","0","148","-4.3051147460938","-143"
"video0031_frame0012_R128x128.png","1204","155","1.9859008789062","-70","88","17.905151367188","0","155","-15.919250488281","-128","31","12","","1241","145","6.6161499023438","-59","85","17.802490234375","0","145","-11.186340332031","-138"
